512 80 574 14601578 
512 76 577 14601593 
512 75 577 14601609 
512 75 577 14601640 
512 74 577 14601671 
512 73 576 14601703 
512 72 575 14601703 
512 71 575 14601718 
512 70 574 14601734 
512 70 573 14601734 
512 70 573 14601750 
513 70 573 14601828 
514 70 573 14601921 
512 71 570 14601953 
512 71 570 14601953 
512 72 569 14601968 
512 73 568 14601984 
512 77 566 14602000 
512 82 562 14602015 
512 87 558 14602031 
512 95 551 14602031 
512 109 538 14602046 
512 138 512 14602062 
512 194 471 14602062 
512 255 429 14602078 
512 309 392 14602093 
512 358 365 14602093 
512 403 337 14602109 
512 423 322 14602125 
512 439 308 14602125 
512 447 299 14602140 
512 450 291 14602156 
512 455 281 14602156 
512 463 266 14602171 
512 470 257 14602187 
512 481 246 14602187 
512 499 229 14602203 
512 507 222 14602218 
512 520 214 14602218 
512 525 209 14602234 
512 530 204 14602250 
512 535 199 14602265 
512 536 197 14602265 
512 538 193 14602281 
512 539 190 14602296 
512 543 185 14602296 
512 547 179 14602312 
512 550 173 14602328 
512 553 168 14602328 
512 555 166 14602343 
512 555 162 14602359 
512 557 157 14602359 
512 558 155 14602375 
512 558 151 14602390 
512 562 144 14602390 
512 566 137 14602406 
512 570 129 14602421 
512 572 125 14602421 
512 574 123 14602437 
512 574 119 14602453 
512 574 117 14602468 
512 574 115 14602468 
512 572 113 14602484 
512 572 112 14602500 
512 570 110 14602500 
512 570 109 14602515 
512 570 105 14602531 
512 570 103 14602531 
512 570 100 14602546 
512 570 98 14602562 
512 570 96 14602562 
512 569 96 14602578 
512 569 95 14602593 
512 568 95 14602593 
512 568 95 14602609 
512 568 94 14602625 
512 568 94 14602625 
512 568 92 14602640 
512 568 90 14602656 
512 568 89 14602656 
512 568 86 14602671 
512 568 84 14602687 
512 568 83 14602703 
512 568 82 14602703 
512 568 81 14602718 
512 568 80 14602734 
512 568 80 14602734 
513 568 80 14602812 
514 568 80 14602890 
512 568 79 14602953 
512 568 79 14602984 
512 568 80 14602984 
512 568 84 14603000 
512 568 89 14603015 
512 568 96 14603015 
512 568 106 14603031 
512 568 117 14603046 
512 568 128 14603046 
512 568 145 14603062 
512 568 162 14603078 
512 570 185 14603078 
512 576 212 14603093 
512 583 242 14603109 
512 590 270 14603125 
512 597 305 14603125 
512 601 334 14603140 
512 604 359 14603156 
512 605 381 14603156 
512 605 392 14603171 
512 606 398 14603187 
512 606 405 14603187 
512 606 408 14603203 
512 606 412 14603218 
512 606 417 14603218 
512 606 423 14603234 
512 606 427 14603250 
512 606 432 14603250 
512 606 435 14603265 
512 605 437 14603281 
512 605 438 14603281 
512 605 440 14603296 
512 604 443 14603312 
512 604 444 14603328 
512 602 447 14603328 
512 600 450 14603343 
512 599 451 14603359 
512 597 453 14603359 
512 596 453 14603375 
512 596 454 14603390 
512 595 454 14603421 
512 594 455 14603421 
512 592 456 14603437 
512 587 460 14603453 
512 580 461 14603453 
512 572 466 14603468 
512 566 469 14603484 
512 562 472 14603484 
512 560 473 14603500 
513 560 473 14603656 
514 560 473 14603765 
512 557 473 14603968 
512 554 473 14603984 
512 551 472 14604000 
512 543 463 14604015 
512 529 448 14604015 
512 499 432 14604031 
512 456 409 14604046 
512 423 384 14604046 
512 390 359 14604062 
512 361 333 14604078 
512 343 308 14604078 
512 327 282 14604093 
512 314 257 14604109 
512 306 233 14604109 
512 300 215 14604125 
512 293 197 14604140 
512 288 183 14604140 
512 285 171 14604156 
512 282 160 14604171 
512 280 153 14604171 
512 278 145 14604187 
512 274 137 14604203 
512 267 128 14604218 
512 262 121 14604218 
512 257 114 14604234 
512 254 109 14604250 
512 252 107 14604250 
512 250 103 14604265 
512 249 102 14604281 
512 248 100 14604281 
512 247 100 14604296 
512 246 99 14604312 
512 243 98 14604312 
512 239 97 14604328 
512 233 96 14604343 
512 227 93 14604343 
512 223 93 14604359 
512 221 92 14604375 
512 220 91 14604375 
512 219 90 14604390 
512 217 90 14604437 
512 217 90 14604437 
512 216 90 14604453 
512 215 90 14604468 
512 214 90 14604468 
512 214 90 14604562 
513 214 90 14604562 
514 214 90 14604671 
512 214 90 14604687 
512 214 91 14604703 
512 215 92 14604703 
512 216 93 14604718 
512 218 96 14604734 
512 218 96 14604734 
512 221 98 14604750 
512 224 102 14604765 
512 225 104 14604765 
512 228 109 14604781 
512 231 115 14604796 
512 235 123 14604796 
512 240 129 14604812 
512 244 134 14604828 
512 249 140 14604828 
512 255 144 14604843 
512 261 149 14604859 
512 267 153 14604859 
512 274 157 14604875 
512 282 161 14604890 
512 286 163 14604906 
512 287 164 14604906 
512 287 165 14604937 
512 287 166 14604937 
512 288 168 14604953 
512 288 168 14604968 
512 288 169 14604968 
512 289 170 14604984 
513 289 170 14605187 
514 289 170 14605296 
512 289 171 14605390 
512 289 171 14605406 
512 289 171 14605484 
512 286 173 14605500 
512 282 173 14605515 
512 274 173 14605515 
512 265 175 14605531 
512 250 175 14605546 
512 230 175 14605562 
512 217 175 14605562 
512 206 175 14605578 
512 197 175 14605593 
512 193 175 14605593 
512 191 175 14605609 
512 190 175 14605625 
512 188 175 14605625 
512 187 175 14605640 
512 186 175 14605656 
512 184 175 14605656 
512 182 175 14605671 
512 179 176 14605687 
512 177 177 14605687 
512 175 177 14605703 
512 172 177 14605718 
512 167 177 14605718 
512 165 177 14605734 
512 163 177 14605750 
512 162 177 14605750 
512 162 176 14605781 
513 162 176 14605859 
514 162 176 14605937 
512 162 176 14605953 
512 162 175 14605953 
512 162 173 14605968 
512 162 171 14605984 
512 162 168 14605984 
512 162 164 14606000 
512 164 158 14606015 
512 165 153 14606015 
512 167 146 14606031 
512 169 140 14606046 
512 170 134 14606062 
512 172 127 14606062 
512 174 122 14606078 
512 176 115 14606093 
512 178 109 14606093 
512 180 104 14606109 
512 180 98 14606125 
512 181 92 14606125 
512 181 87 14606140 
512 181 83 14606156 
512 181 79 14606156 
512 181 76 14606171 
512 181 73 14606187 
512 181 71 14606187 
512 181 68 14606203 
512 181 67 14606218 
512 181 66 14606218 
512 181 65 14606234 
512 180 62 14606250 
512 179 61 14606265 
512 178 60 14606265 
512 178 59 14606281 
512 177 58 14606296 
512 177 57 14606296 
512 176 57 14606312 
513 176 57 14606468 
514 176 57 14606593 
513 176 57 14606656 
514 176 57 14606765 
512 176 56 14606796 
512 176 56 14606796 
512 178 56 14606812 
512 180 56 14606828 
512 181 56 14606828 
512 185 56 14606843 
512 189 56 14606859 
512 195 56 14606859 
512 206 56 14606875 
512 220 56 14606890 
512 249 53 14606890 
512 281 47 14606906 
512 310 46 14606921 
512 330 43 14606921 
512 350 43 14606937 
512 362 43 14606953 
512 374 43 14606953 
512 385 43 14606968 
512 396 43 14606984 
512 406 43 14606984 
512 421 43 14607000 
512 434 43 14607015 
512 451 43 14607031 
512 461 44 14607031 
512 472 45 14607046 
512 477 47 14607062 
512 481 47 14607062 
512 482 47 14607078 
512 482 47 14607093 
512 483 47 14607093 
512 484 46 14607109 
512 488 46 14607125 
512 494 46 14607125 
512 501 46 14607140 
512 509 48 14607156 
512 516 51 14607156 
512 518 51 14607171 
512 522 51 14607187 
512 523 51 14607187 
512 524 51 14607203 
512 525 52 14607218 
512 527 52 14607234 
512 529 52 14607234 
512 531 52 14607250 
512 532 52 14607265 
512 533 52 14607265 
512 534 52 14607281 
512 536 52 14607296 
512 541 54 14607296 
512 546 55 14607312 
512 551 57 14607328 
512 553 58 14607328 
512 555 59 14607343 
512 555 59 14607359 
512 556 59 14607359 
512 556 60 14607375 
512 558 60 14607421 
512 558 60 14607421 
512 561 61 14607437 
512 561 61 14607453 
513 561 61 14607656 
514 561 61 14607734 
513 561 61 14607828 
514 561 61 14607921 
512 562 62 14607937 
512 562 62 14607953 
512 562 64 14607953 
512 560 66 14607968 
512 556 69 14607984 
512 550 74 14607984 
512 542 80 14608000 
512 528 88 14608015 
512 513 100 14608015 
512 493 113 14608031 
512 472 134 14608046 
512 452 152 14608046 
512 427 170 14608062 
512 400 194 14608078 
512 370 217 14608078 
512 335 244 14608093 
512 306 267 14608109 
512 272 296 14608125 
512 247 319 14608125 
512 230 338 14608140 
512 217 352 14608156 
512 212 360 14608156 
512 208 365 14608171 
512 203 372 14608187 
512 197 380 14608187 
512 191 389 14608203 
512 185 398 14608218 
512 174 412 14608218 
512 163 429 14608234 
512 153 442 14608250 
512 143 454 14608250 
512 137 461 14608265 
512 134 463 14608281 
512 129 466 14608281 
512 127 468 14608296 
512 123 470 14608312 
512 117 474 14608312 
512 109 481 14608328 
512 101 491 14608343 
512 86 511 14608359 
512 75 525 14608359 
512 67 534 14608375 
512 61 541 14608390 
512 58 546 14608390 
512 57 549 14608406 
512 57 552 14608421 
512 56 555 14608421 
512 54 560 14608437 
512 54 564 14608453 
512 52 569 14608453 
512 51 571 14608468 
512 51 574 14608484 
512 50 576 14608484 
512 50 579 14608500 
512 50 579 14608515 
512 50 579 14608515 
512 50 580 14608531 
512 50 581 14608546 
512 50 582 14608546 
512 50 584 14608562 
512 50 584 14608578 
512 50 585 14608625 
512 51 585 14608640 
512 53 585 14608640 
512 55 584 14608656 
512 57 583 14608671 
512 57 582 14608671 
512 58 581 14608687 
512 60 579 14608703 
512 60 578 14608718 
512 61 577 14608718 
512 62 577 14608734 
512 62 576 14608781 
513 62 576 14608875 
514 62 576 14608968 
513 62 576 14609078 
514 62 576 14609156 
512 64 575 14609218 
512 66 573 14609218 
512 70 569 14609234 
512 77 562 14609250 
512 89 549 14609250 
512 106 532 14609265 
512 130 507 14609281 
512 159 479 14609281 
512 193 447 14609296 
512 235 410 14609312 
512 283 367 14609312 
512 329 328 14609328 
512 371 294 14609343 
512 414 264 14609343 
512 446 234 14609359 
512 467 215 14609375 
512 484 197 14609375 
512 496 183 14609390 
512 502 175 14609406 
512 508 166 14609421 
512 511 157 14609421 
512 515 150 14609437 
512 518 143 14609453 
512 524 135 14609453 
512 529 128 14609468 
512 534 120 14609484 
512 538 115 14609484 
512 540 112 14609500 
512 542 108 14609515 
512 542 106 14609515 
512 544 105 14609531 
512 545 103 14609546 
512 549 101 14609546 
512 557 97 14609562 
512 561 95 14609578 
512 565 92 14609578 
512 566 90 14609593 
512 566 89 14609609 
512 567 88 14609625 
512 568 88 14609640 
512 568 87 14609656 
512 568 86 14609671 
512 568 85 14609687 
512 568 84 14609687 
512 568 83 14609703 
512 568 83 14609718 
512 568 82 14609750 
512 568 81 14609765 
512 568 81 14609781 
512 569 80 14609796 
512 569 79 14609796 
513 569 79 14609875 
514 569 79 14609937 
513 569 79 14610046 
514 569 79 14610140 
512 569 79 14610171 
512 570 79 14610187 
512 573 80 14610203 
512 574 82 14610203 
512 578 90 14610218 
512 580 98 14610234 
512 581 106 14610234 
512 585 117 14610250 
512 589 126 14610265 
512 592 138 14610265 
512 598 153 14610281 
512 604 175 14610296 
512 609 197 14610296 
512 615 224 14610312 
512 619 247 14610328 
512 620 263 14610328 
512 622 282 14610343 
512 622 297 14610359 
512 622 308 14610359 
512 622 319 14610375 
512 622 329 14610390 
512 622 337 14610390 
512 622 347 14610406 
512 621 360 14610421 
512 617 369 14610437 
512 614 378 14610437 
512 611 383 14610453 
512 610 387 14610468 
512 608 391 14610468 
512 608 393 14610484 
512 607 397 14610500 
512 604 403 14610500 
512 603 408 14610515 
512 600 414 14610531 
512 597 417 14610531 
512 594 420 14610546 
512 592 422 14610562 
512 590 424 14610562 
512 590 424 14610578 
512 588 426 14610593 
512 586 430 14610593 
512 584 437 14610609 
512 580 444 14610625 
512 576 450 14610625 
512 570 456 14610640 
512 569 460 14610656 
512 567 462 14610671 
512 565 464 14610671 
512 565 465 14610687 
512 565 465 14610703 
512 565 467 14610703 
512 565 467 14610718 
512 565 468 14610734 
512 565 469 14610734 
512 563 470 14610750 
513 563 470 14610859 
514 563 470 14610953 
513 563 470 14611031 
514 563 470 14611140 
512 563 470 14611187 
512 562 469 14611203 
512 559 465 14611203 
512 555 461 14611218 
512 547 452 14611234 
512 534 438 14611234 
512 510 421 14611250 
512 475 401 14611265 
512 438 374 14611281 
512 399 346 14611281 
512 367 323 14611296 
512 344 306 14611312 
512 326 289 14611312 
512 309 272 14611328 
512 293 257 14611343 
512 270 239 14611343 
512 252 223 14611359 
512 241 211 14611375 
512 234 198 14611375 
512 229 189 14611390 
512 226 183 14611406 
512 226 176 14611406 
512 225 170 14611421 
512 225 164 14611437 
512 223 159 14611437 
512 222 154 14611453 
512 221 150 14611468 
512 220 146 14611468 
512 219 144 14611484 
512 219 143 14611500 
512 219 140 14611515 
512 219 137 14611515 
512 219 135 14611531 
512 219 133 14611546 
512 219 131 14611546 
512 219 130 14611562 
512 219 128 14611578 
512 218 126 14611578 
512 217 124 14611593 
512 215 122 14611609 
512 213 120 14611609 
512 212 117 14611625 
512 210 114 14611640 
512 209 113 14611640 
512 209 111 14611656 
512 208 109 14611671 
512 207 107 14611671 
512 206 106 14611687 
512 205 104 14611703 
512 204 103 14611718 
512 203 102 14611718 
512 201 100 14611734 
512 200 100 14611750 
512 200 99 14611750 
512 199 99 14611765 
512 199 98 14611781 
512 199 98 14611781 
513 199 98 14611843 
514 199 98 14611921 
513 199 98 14612015 
514 199 98 14612109 
512 199 97 14612171 
512 199 97 14612171 
512 200 97 14612187 
512 203 99 14612203 
512 205 100 14612203 
512 208 103 14612218 
512 211 106 14612234 
512 215 109 14612234 
512 219 112 14612250 
512 224 116 14612265 
512 228 119 14612265 
512 232 121 14612281 
512 234 124 14612296 
512 237 127 14612296 
512 241 132 14612312 
512 246 136 14612328 
512 250 139 14612328 
512 254 143 14612343 
512 256 144 14612359 
512 256 144 14612375 
512 258 145 14612375 
512 258 145 14612390 
512 259 146 14612406 
512 260 147 14612421 
512 260 148 14612437 
512 261 149 14612437 
512 261 150 14612453 
512 262 152 14612468 
512 262 154 14612468 
512 263 156 14612484 
512 266 159 14612500 
512 267 161 14612500 
512 268 162 14612515 
512 268 163 14612531 
513 268 163 14612609 
514 268 163 14612703 
513 268 163 14612781 
514 268 163 14612875 
512 264 163 14612953 
512 255 163 14612953 
512 246 163 14612968 
512 236 164 14612984 
512 226 164 14612984 
512 218 164 14613000 
512 212 166 14613015 
512 212 166 14613015 
512 211 166 14613093 
512 208 166 14613093 
512 205 166 14613109 
512 203 166 14613125 
512 202 166 14613140 
512 202 166 14613156 
512 201 166 14613171 
512 199 166 14613171 
512 196 166 14613187 
512 191 166 14613203 
512 187 166 14613203 
512 184 166 14613218 
512 181 166 14613234 
512 176 166 14613234 
512 174 166 14613250 
512 174 166 14613265 
513 174 166 14613390 
514 174 166 14613515 
513 174 166 14613578 
514 174 166 14613687 
