513 574 453 14525156 0.005319 -0.000214
514 574 453 14525250 0.000000 -0.000057
513 574 453 14525343 0.000000 0.000000
514 574 453 14525437 0.000000 0.000000
512 571 453 14525671 0.012821 0.000055
512 561 445 14525687 0.800391 0.049223
512 531 426 14525703 2.219410 0.088689
512 514 417 14525718 1.282359 -0.062470
512 492 402 14525734 1.664191 0.023864
512 481 391 14525750 0.972272 -0.043245
512 461 362 14525765 2.348522 0.091750
512 449 343 14525781 1.404513 -0.059001
512 429 311 14525796 2.515728 0.074081
512 416 291 14525812 1.490858 -0.064054
512 395 262 14525828 2.237814 0.046685
512 386 253 14525843 0.848528 -0.092619
512 370 230 14525859 1.751116 0.056412
512 361 219 14525875 0.888292 -0.053926
512 354 212 14525890 0.659966 -0.015222
512 340 196 14525906 1.328768 0.041800
512 333 189 14525921 0.659966 -0.044587
512 321 178 14525937 1.017426 0.022341
512 315 174 14525953 0.450694 -0.035421
512 307 161 14525968 1.017622 0.037795
512 303 156 14525984 0.400195 -0.038589
512 295 146 14526000 0.800391 0.025012
512 294 143 14526015 0.210819 -0.039305
512 288 136 14526031 0.576222 0.022838
512 284 133 14526046 0.333333 -0.016193
512 278 128 14526062 0.488141 0.009675
512 277 126 14526078 0.139754 -0.021774
512 274 124 14526093 0.240370 0.006708
512 270 121 14526109 0.312500 0.004508
512 267 119 14526125 0.225347 -0.005447
512 264 117 14526140 0.240370 0.001002
512 260 115 14526156 0.279509 0.002446
512 255 111 14526171 0.426875 0.009824
512 249 109 14526187 0.395285 -0.001974
512 239 107 14526203 0.637377 0.015131
512 234 106 14526218 0.339935 -0.019830
512 228 103 14526234 0.419263 0.004958
512 227 103 14526250 0.062500 -0.022298
512 222 99 14526265 0.426875 0.024292
512 220 98 14526281 0.139754 -0.017945
512 212 95 14526296 0.569600 0.028656
512 206 93 14526312 0.395285 -0.010895
512 204 93 14526328 0.125000 -0.016893
512 200 91 14526359 0.144262 0.000621
513 569 55 14579796 0.000000 0.000000
514 569 55 14579875 0.000000 0.000000
512 570 55 14579968 0.010753 0.000116
512 571 55 14579984 0.062500 0.003234
512 571 56 14580000 0.062500 0.000000
512 571 62 14580015 0.400000 0.022500
512 571 68 14580031 0.375000 -0.001563
512 572 83 14580046 1.002220 0.041815
512 573 94 14580062 0.690335 -0.019493
512 584 129 14580078 2.292992 0.100166
512 592 156 14580093 1.877350 -0.027709
512 605 213 14580109 3.653979 0.111039
512 606 244 14580125 1.938508 -0.107217
512 606 296 14580140 3.466667 0.101877
512 601 324 14580156 1.777683 -0.105561
512 584 380 14580171 3.901567 0.141592
512 576 411 14580187 2.000976 -0.118787
512 563 440 14580203 1.986281 -0.000918
512 551 471 14580218 2.216103 0.015321
512 550 478 14580234 0.441942 -0.110885
512 549 488 14580250 0.628117 0.011636
512 549 492 14580265 0.266667 -0.024097
512 549 502 14580281 0.625000 0.022396
512 549 503 14580296 0.066667 -0.037222
512 549 504 14580312 0.062500 -0.000260
512 549 505 14580359 0.021277 -0.000877
512 547 507 14580375 0.176777 0.009719
512 547 506 14580468 0.010753 -0.001785
512 548 501 14580484 0.318689 0.019246
512 549 498 14580500 0.197642 -0.007565
512 553 490 14580515 0.596285 0.026576
512 554 488 14580531 0.139754 -0.028533
512 554 487 14580546 0.066667 -0.004873
512 555 484 14580562 0.197642 0.008186
512 555 484 14580578 0.000000 -0.012353
512 555 484 14580609 0.000000 0.000000
512 555 483 14580671 0.016129 0.000260
513 555 483 14580765 0.000000 -0.000172
514 555 483 14580890 0.000000 0.000000
513 569 79 14610046 0.000000 0.000000
514 569 79 14610140 0.000000 0.000000
512 569 79 14610171 0.000000 0.000000
512 570 79 14610187 0.062500 0.003906
512 573 80 14610203 0.197642 0.008446
512 578 90 14610218 0.745356 0.036514
512 580 98 14610234 0.515388 -0.014373
512 585 117 14610250 1.227930 0.044534
512 589 126 14610265 0.656591 -0.038089
512 598 153 14610281 1.778781 0.070137
512 604 175 14610296 1.520234 -0.017236
512 615 224 14610312 3.138720 0.101155
512 619 247 14610328 1.459077 -0.104978
512 622 282 14610343 2.341889 0.058854
512 622 297 14610359 0.937500 -0.087774
512 622 319 14610375 1.375000 0.027344
512 622 329 14610390 0.666667 -0.047222
512 622 347 1461
