513 568 69 14518171 0.000000 -0.006793
514 568 69 14518250 0.000000 0.000000
512 568 70 14518281 0.032258 0.001041
512 568 77 14518296 0.466667 0.028961
512 571 83 14518312 0.419263 -0.002963
512 582 109 14518328 1.764449 0.084074
512 594 136 14518343 1.969772 0.013688
512 611 197 14518359 3.957785 0.124251
512 624 242 14518375 2.927510 -0.064392
512 635 308 14518390 4.460692 0.102212
512 640 344 14518406 2.271598 -0.136818
512 642 368 14518421 1.605546 -0.044403
512 645 397 14518437 1.822173 0.013539
512 645 409 14518453 0.750000 -0.067011
512 645 429 14518468 1.333333 0.038889
512 645 437 14518484 0.500000 -0.052083
512 643 449 14518500 0.760345 0.016272
512 641 452 14518515 0.240370 -0.034665
512 636 457 14518531 0.441942 0.012598
512 632 460 14518546 0.333333 -0.007241
512 622 467 14518562 0.762910 0.026849
512 618 468 14518578 0.257694 -0.031576
512 613 472 14518593 0.426875 0.011279
512 610 474 14518609 0.225347 -0.012596
512 607 475 14518625 0.197642 -0.001732
512 596 479 14518640 0.780313 0.038845
512 588 482 14518656 0.534000 -0.015395
512 569 486 14518671 1.294433 0.050695
512 565 487 14518687 0.257694 -0.064796
512 562 487 14518703 0.187500 -0.004387
512 560 485 14518734 0.091240 -0.003105
512 559 484 14518750 0.088388 -0.000178
512 558 483 14518781 0.045620 -0.001380
512 556 481 14518796 0.188562 0.009529
512 556 480 14518812 0.062500 -0.007879
512 556 478 14518828 0.125000 0.003906
512 556 477 14518843 0.066667 -0.003889
512 556 477 14518875 0.000000 -0.002083
512 556 476 14518906 0.032258 0.001041
512 557 475 14518921 0.094281 0.004135
513 61 569 14570906 0.007092 -0.000423
514 61 569 14571031 0.000000 -0.000057
512 61 569 14571046 0.000000 0.000000
512 62 569 14571062 0.062500 0.003906
512 63 569 14571078 0.062500 0.000000
512 64 568 14571093 0.094281 0.002119
512 65 567 14571109 0.088388 -0.000368
512 66 567 14571125 0.062500 -0.001618
512 68 565 14571140 0.188562 0.008404
512 78 553 14571156 0.976281 0.049232
512 91 543 14571171 1.093415 0.007809
512 145 494 14571187 4.557360 0.216497
512 181 461 14571203 3.052279 -0.094068
512 285 387 14571218 8.509341 0.363804
512 334 358 14571234 3.558660 -0.309418
512 418 302 14571250 6.309715 0.171941
512 443 283 14571265 2.093376 -0.281089
512 470 253 14571281 2.522554 0.026824
512 471 244 14571296 0.603692 -0.127924
512 477 226 14571312 1.185854 0.036385
512 482 217 14571328 0.643477 -0.033899
512 487 209 14571343 0.628932 -0.000970
512 498 195 14571359 1.112781 0.030241
512 503 190 14571375 0.441942 -0.041927
512 508 184 14571390 0.520683 0.005249
512 508 183 14571406 0.062500 -0.028636
512 509 180 14571421 0.210819 0.009888
512 510 178 14571437 0.139754 -0.004442
512 516 168 14571453 0.728869 0.036820
512 520 163 14571468 0.426875 -0.020133
512 525 155 14571484 0.589624 0.010172
512 526 153 14571500 0.139754 -0.028117
512 528 148 14571515 0.359011 0.014617
512 530 147 14571531 0.139754 -0.013704
512 532 143 14571546 0.298142 0.010559
512 540 130 14571562 0.954021 0.040992
512 546 122 14571578 0.625000 -0.020564
512 555 110 14571593 1.000000 0.025000
512 557 105 14571609 0.336573 -0.041464
512 561 97 14571625 0.559017 0.013903
512 563 93 14571640 0.298142 -0.017392
512 565 89 14571656 0.279509 -0.001165
512 566 88 14571671 0.094281 -0.012349
512 566 87 14571687 0.062500 -0.001986
512 566 86 14571703 0.062500 0.000000
512 566 85 14571718 0.066667 0.000278
512 566 84 14571734 0.062500 -0.000260
512 566 84 14571750 0.000000 -0.003906
512 566 83 14571781 0.032258 0.001041
512 566 83 14571796 0.000000 -0.002151
512 566 83 14571875 0.000000 0.000000
513 579 60 14600890 0.000000 0.000000
512 579 60 14600984 0.000000 0.000000
512 579 60 14601015 0.000000 0.000000
512 579 62 14601031 0.125000 0.007813
512 579 64 14601046 0.133333 0.000556
512 572 76 14601062 0.868278 0.045934
512 568 86 14601078 0.673146 -0.012196
512 547 126 14601093 3.011829 0.155912
512 533 152 14601109 1.845603 -0.072889
512 480 224 14601125 5.587724 0.233883
512 454 251 14601140 2.498889 -0.205922
512 395 298 14601156 4.714506 0.138476
512 374 310 14601171 1.612452 -0.206804
512 348 325 14601187 1.87
