513 573 63 14516328 0.000000 -0.002366
512 572 64 14516421 0.015207 0.000164
512 572 65 14516437 0.062500 0.002956
512 567 70 14516453 0.441942 0.023715
512 563 76 14516468 0.480740 0.002587
512 551 96 14516484 1.457738 0.061062
512 543 108 14516500 0.901388 -0.034772
512 513 154 14516515 3.661208 0.183988
512 492 182 14516531 2.187500 -0.092107
512 441 232 14516546 4.761419 0.171595
512 415 252 14516562 2.050153 -0.169454
512 375 284 14516578 3.201562 0.071963
512 354 302 14516593 1.843909 -0.090510
512 320 336 14516609 3.005204 0.072581
512 306 354 14516625 1.425219 -0.098749
512 290 374 14516640 1.707500 0.018819
512 263 404 14516656 2.522554 0.050941
512 251 417 14516671 1.179454 -0.089540
512 221 448 14516687 2.696207 0.094797
512 203 464 14516703 1.505199 -0.074438
512 160 500 14516718 3.738687 0.148899
512 139 517 14516734 1.688657 -0.128127
512 111 543 14516750 2.388122 0.043717
512 103 551 14516765 0.754247 -0.108925
512 92 563 14516781 1.017426 0.016449
512 87 571 14516796 0.628932 -0.025900
512 77 583 14516812 0.976281 0.021709
512 71 589 14516828 0.530330 -0.027872
512 65 593 14516843 0.480740 -0.003306
512 62 596 14516859 0.265165 -0.013473
512 61 598 14516875 0.139754 -0.007838
512 61 596 14516968 0.021505 -0.001271
512 61 595 14516984 0.062500 0.002562
512 61 591 14517000 0.250000 0.011719
512 61 590 14517015 0.066667 -0.012222
512 61 582 14517031 0.500000 0.027083
512 62 577 14517046 0.339935 -0.010671
512 65 571 14517062 0.419263 0.004958
512 65 569 14517078 0.125000 -0.018391
512 66 566 14517093 0.210819 0.005721
512 66 565 14517109 0.062500 -0.009270
512 64 563 14517125 0.176777 0.007142
64 563 14517125 -1.#IND00 -1.#IND00
