513 551 80 14523984 0.000000 -0.001058
514 551 80 14524062 0.000000 0.000000
513 551 80 14524156 0.000000 0.000000
514 551 80 14524250 0.000000 0.000000
512 551 82 14524328 0.025641 0.000329
512 554 96 14524343 0.954521 0.061925
512 555 103 14524359 0.441942 -0.032036
512 555 111 14524375 0.500000 0.003629
512 558 128 14524390 1.150845 0.043390
512 559 138 14524406 0.628117 -0.032670
512 563 165 14524421 1.819646 0.079435
512 565 186 14524437 1.318439 -0.031325
512 571 227 14524453 2.589794 0.079460
512 578 249 14524468 1.539119 -0.070045
512 583 293 14524484 2.767699 0.076786
512 586 309 14524500 1.017426 -0.109392
512 586 331 14524515 1.466667 0.029949
512 586 337 14524531 0.375000 -0.068229
512 586 346 14524546 0.600000 0.015000
512 586 350 14524562 0.250000 -0.021875
512 587 362 14524578 0.752600 0.031412
512 587 367 14524593 0.333333 -0.027951
512 587 371 14524609 0.250000 -0.005208
512 589 376 14524625 0.336573 0.005411
512 589 379 14524640 0.200000 -0.009105
512 589 384 14524656 0.312500 0.007031
512 589 387 14524671 0.200000 -0.007500
512 589 390 14524687 0.187500 -0.000781
512 589 393 14524703 0.187500 0.000000
512 589 400 14524718 0.466667 0.018611
512 589 403 14524734 0.187500 -0.017448
512 589 410 14524750 0.437500 0.015625
512 587 414 14524765 0.298142 -0.009291
512 585 424 14524781 0.637377 0.021202
512 583 428 14524796 0.298142 -0.022616
512 582 433 14524812 0.318689 0.001284
512 581 436 14524828 0.197642 -0.007565
512 580 437 14524843 0.094281 -0.006891
512 579 439 14524859 0.139754 0.002842
512 579 440 14524875 0.062500 -0.004828
512 578 444 14524890 0.274874 0.014158
512 577 447 14524906 0.197642 -0.004827
512 575 450 14524921 0.240370 0.002849
512 575 451 14524937 0.062500 -0.011117
512 574 452 14524968 0.045620 -0.000545
513 80 557 14578671 0.000000 0.000000
514 80 557 14578781 0.000000 0.000000
512 80 556 14578828 0.021277 0.000453
512 81 555 14578843 0.094281 0.004867
512 84 552 14578859 0.265165 0.010680
512 88 549 14578875 0.312500 0.002958
512 101 538 14578890 1.135292 0.054853
512 112 529 14578906 0.888292 -0.015438
512 156 499 14578921 3.550274 0.177465
512 184 478 14578937 2.187500 -0.085173
512 245 425 14578953 5.050526 0.178939
512 283 391 14578968 3.399346 -0.110079
512 350 323 14578984 5.966377 0.160439
512 384 289 14579000 3.005204 -0.185073
512 442 230 14579015 5.515635 0.167362
512 451 218 14579031 0.937500 -0.286133
512 460 208 14579046 0.896908 -0.002706
512 471 190 14579062 1.318439 0.026346
512 473 181 14579078 0.576222 -0.046389
512 477 166 14579093 1.034945 0.030582
512 482 154 14579109 0.812500 -0.013903
512 493 134 14579125 1.426589 0.038381
512 496 129 14579140 0.388730 -0.069191
512 502 118 14579156 0.783123 0.024650
512 505 113 14579171 0.388730 -0.026293
512 513 101 14579187 0.901388 0.032041
512 518 94 14579203 0.537645 -0.022734
512 526 82 14579218 0.961480 0.028256
512 528 79 14579234 0.225347 -0.046008
512 530 77 14579250 0.176777 -0.003036
512 532 75 14579265 0.188562 0.000786
512 533 75 14579281 0.062500 -0.007879
512 540 71 14579296 0.537484 0.031666
512 545 70 14579312 0.318689 -0.013675
512 552 65 14579328 0.537645 0.013685
512 557 62 14579343 0.388730 -0.009928
512 561 59 14579359 0.312500 -0.004764
512 564 58 14579375 0.197642 -0.007179
512 567 56 14579390 0.240370 0.002849
512 568 55 14579406 0.088388 -0.009499
512 569 55 14579421 0.066667 -0.001448
513 569 55 14579562 0.000000 -0.000473
514 569 55 14579656 0.000000 0.000000
513 62 576 14609078 0.000000 0.000000
514 62 576 14609156 0.000000 0.000000
512 64 575 14609218 0.036066 0.000582
512 70 569 14609234 0.530330 0.030892
512 77 562 14609250 0.618718 0.005524
512 106 532 14609265 2.781686 0.144198
512 130 507 14609281 2.165965 -0.038483
512 193 447 14609296 5.800000 0.242269
512 235 410 14609312 3.498326 -0.143855
512 329 328 14609328 7.796233 0.268619
512 371 294 14609343 3.602468 -0.279584
512 446 234 14609359 6.002929 0.150029
512 467 215 14609375 1.769975 -0.264560
512 496 183 14609390 2.879043 0.073938
512 502 175 14609406 0.625000 -0.140878
512 508 166 14609421 0.721110 0.006407
512 515 150 14609437 1.091
