513 156 65 14521375 0.000000 -0.000665
514 156 65 14521468 0.000000 0.000000
512 158 65 14521531 0.031746 0.000504
512 166 65 14521546 0.533333 0.033439
512 205 65 14521562 2.437500 0.119010
512 244 65 14521578 2.437500 0.000000
512 298 65 14521593 3.600000 0.077500
512 393 65 14521609 5.937500 0.146094
512 424 65 14521625 1.937500 -0.250000
512 466 62 14521640 2.807134 0.057976
512 472 62 14521656 0.375000 -0.152008
512 477 62 14521671 0.333333 -0.002778
512 479 62 14521687 0.125000 -0.013021
512 494 62 14521703 0.937500 0.050781
512 504 64 14521718 0.679869 -0.017175
512 517 66 14521734 0.822059 0.008887
512 519 66 14521750 0.125000 -0.043566
512 522 66 14521765 0.200000 0.005000
512 522 66 14521812 0.000000 -0.004255
512 533 67 14521828 0.690335 0.043146
512 542 68 14521843 0.603692 -0.005776
512 555 69 14521859 0.814900 0.013200
512 557 69 14521875 0.125000 -0.043119
512 559 69 14521890 0.133333 0.000556
512 559 69 14521921 0.000000 -0.004301
512 560 69 14521937 0.062500 0.003906
512 564 69 14521953 0.250000 0.011719
512 565 69 14521968 0.066667 -0.012222
512 568 69 14521984 0.187500 0.007552
512 570 69 14522000 0.125000 -0.003906
513 570 69 14522062 0.000000 -0.002016
512 570 69 14522078 0.000000 0.000000
514 570 69 14522156 0.000000 0.000000
