513 177 68 14515437 0.000000 -0.001418
514 177 68 14515531 0.000000 0.000000
512 177 68 14515609 0.000000 0.000000
512 177 68 14515625 0.000000 0.000000
512 179 68 14515640 0.133333 0.008889
512 190 68 14515656 0.687500 0.034635
512 201 68 14515671 0.733333 0.003056
512 253 65 14515687 3.255404 0.157629
512 294 65 14515703 2.562500 -0.043307
512 357 65 14515718 4.200000 0.109167
512 382 63 14515734 1.567492 -0.164532
512 412 63 14515750 1.875000 0.019219
512 422 61 14515765 0.679869 -0.079675
512 431 59 14515781 0.576222 -0.006478
512 456 57 14515796 1.671991 0.073051
512 480 57 14515812 1.500000 -0.010749
512 524 50 14515828 2.784584 0.080286
512 535 48 14515843 0.745356 -0.135949
512 540 47 14515859 0.318689 -0.026667
512 541 47 14515906 0.021277 -0.006328
512 542 47 14515921 0.066667 0.003026
512 542 47 14515937 0.000000 -0.004167
512 546 46 14516000 0.065446 0.001039
512 555 49 14516015 0.632456 0.037801
512 571 55 14516031 1.068000 0.027222
512 574 57 14516046 0.240370 -0.055175
512 578 58 14516062 0.257694 0.001083
512 580 59 14516093 0.072131 -0.005986
512 580 60 14516187 0.010638 -0.000654
512 580 60 14516203 0.000000 -0.000665
512 579 61 14516218 0.094281 0.006285
512 577 61 14516234 0.125000 0.001920
512 575 62 14516250 0.139754 0.000922
512 573 63 14516265 0.149071 0.000621
D00
