513 281 166 14527562 0.000000 0.000000
514 281 166 14527656 0.000000 0.000000
512 281 165 14527718 0.016129 0.000260
512 279 165 14527734 0.125000 0.006804
512 266 165 14527750 0.812500 0.042969
512 257 165 14527765 0.600000 -0.014167
512 239 165 14527781 1.125000 0.032812
512 231 165 14527796 0.533333 -0.039444
512 223 165 14527812 0.500000 -0.002083
512 217 165 14527828 0.375000 -0.007813
512 205 165 14527843 0.800000 0.028333
512 200 165 14527859 0.312500 -0.030469
512 189 165 14527875 0.687500 0.023438
512 186 165 14527890 0.200000 -0.032500
512 180 166 14527906 0.380173 0.011261
512 177 166 14527921 0.200000 -0.012012
512 173 166 14527937 0.250000 0.003125
512 170 166 14527953 0.187500 -0.003906
512 169 166 14527968 0.066667 -0.008056
512 169 166 14528015 0.000000 -0.001418
513 169 166 14528093 0.000000 0.000000
514 169 166 14528171 0.000000 0.000000
 2.000000 0.000000
